"TOA5","USL_Winch_IP","CR1000","83445","CR1000.Std.31","CPU:USL_1M_6H.cr1","21122","PFL_Step"
"TIMESTAMP","RECORD","PFL_Counter","_CntRS232","_RS232Dpt","sensorParms(1)","sensorParms(2)","sensorParms(3)","sensorParms(4)","sensorParms(5)","sensorParms(6)","sensorParms(7)","sensorParms(8)","sensorParms(9)","sensorParms(10)","sensorParms(11)","sensorParms(12)","sensorParms(13)","sensorParms(14)"
"TS","RN","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2017-05-28 06:24:26",503,15,1,19.02,7.489,59.91,19.019,19.019,78.44,9.41,6.76,0.61,-0.26,0.11,0.35,1.93,6.25,12.25
"2017-05-28 06:25:42",504,15,1,20.01,7.316,60.05,20.009,20.009,77.17,9.29,6.74,0.58,-0.28,0.08,0.3,1.73,6.25,12.3
"2017-05-28 06:27:07",505,15,1,21.09,7.21,60.12,21.087,21.087,76.72,9.26,6.72,0.6,-0.28,0.09,0.26,1.53,6.25,12.24
"2017-05-28 06:28:32",506,15,1,22.09,7.131,60.17,22.087,22.087,75.84,9.18,6.7,0.67,-0.27,0.1,0.33,1.85,6.25,12.34
"2017-05-28 06:29:57",507,15,1,23.1,7.04,60.23,23.101,23.101,75.09,9.1,6.68,0.74,-0.28,0.09,0.16,1.13,6.25,12.32
"2017-05-28 06:31:22",508,15,1,24.09,6.95,60.37,24.093,24.093,72.82,8.85,6.66,0.84,-0.28,0.09,0.14,1.02,6.25,12.32
"2017-05-28 06:32:43",509,15,1,24.74,6.915,60.45,24.742,24.742,72.35,8.8,6.65,0.88,-0.27,0.1,0.22,1.36,6.26,12.36
"2017-05-28 12:01:30",510,16,1,0.921,14.579,55.21,0.921,0.921,102.74,10.45,7.54,0.57,-0.29,0.08,0.45,2.37,6.26,12.13
"2017-05-28 12:02:47",511,16,1,2.115,13.809,56.22,2.115,2.114,101.98,10.55,7.56,0.69,-0.23,0.14,1.18,5.49,6.26,12.12
"2017-05-28 12:04:02",512,16,1,3.072,13.37,56.89,3.072,3.072,101.04,10.56,7.55,0.78,-0.14,0.23,2.17,9.7,6.25,11.94
"2017-05-28 12:05:18",513,16,1,4.123,13.189,57.3,4.123,4.117,98.61,10.34,7.44,0.7,-0.19,0.18,1.65,7.5,6.25,12.69
"2017-05-28 12:06:33",514,16,1,5.121,13.089,57.52,5.121,5.12,98.05,10.31,7.37,0.74,-0.13,0.24,1.93,8.69,6.25,12.12
"2017-05-28 12:07:48",515,16,1,6.118,13.041,57.35,6.118,6.117,97.75,10.29,7.36,0.79,-0.19,0.17,2.75,12.2,6.25,12
"2017-05-28 12:09:03",516,16,1,7.102,12.753,57.44,7.102,7.105,96.42,10.22,7.3,0.77,-0.14,0.22,2.36,10.53,6.25,12
"2017-05-28 12:10:18",517,16,1,8.09,12.037,57.73,8.086,8.083,93.6,10.08,7.21,0.74,-0.18,0.19,2.2,9.85,6.25,12.54
"2017-05-28 12:11:33",518,16,1,9.09,10.95,58.02,9.094,9.086,90.37,9.97,7.12,0.71,-0.16,0.2,1.41,6.46,6.25,12.12
"2017-05-28 12:12:49",519,16,1,10.08,10.184,58.29,10.077,10.082,87.47,9.83,7.04,0.59,-0.23,0.14,1.37,6.3,6.25,12.12
"2017-05-28 12:14:05",520,16,1,11.08,9.494,58.64,11.077,11.081,86.29,9.86,6.99,0.63,-0.23,0.14,1,4.69,6.26,12.12
"2017-05-28 12:15:20",521,16,1,12.06,9.233,58.77,12.055,12.05,85.45,9.82,6.95,0.59,-0.23,0.14,1.34,6.15,6.25,12.02
"2017-05-28 12:16:36",522,16,1,13.09,8.92,59,13.091,13.087,84.34,9.77,6.92,0.53,-0.22,0.15,0.85,4.05,6.26,12.43
"2017-05-28 12:17:52",523,16,1,14.12,8.597,59.25,14.115,14.111,83.02,9.69,6.88,0.56,-0.28,0.09,0.76,3.66,6.26,12.21
"2017-05-28 12:19:07",524,16,1,15.08,8.149,59.5,15.084,15.085,81.27,9.59,6.85,0.58,-0.27,0.1,0.53,2.71,6.26,12.12
"2017-05-28 12:20:23",525,16,1,16.09,7.984,59.64,16.09,16.093,81.31,9.63,6.83,0.57,-0.26,0.11,0.52,2.67,6.26,12.12
"2017-05-28 12:21:39",526,16,1,17.08,7.696,59.87,17.079,17.081,80.32,9.58,6.81,0.55,-0.27,0.1,0.38,2.05,6.26,12.12
"2017-05-28 12:22:55",527,16,1,18.04,7.52,59.91,18.044,18.045,79.14,9.48,6.79,0.52,-0.29,0.08,0.41,2.2,6.25,12.45
"2017-05-28 12:24:11",528,16,1,19.07,7.436,59.94,19.071,19.071,79.15,9.5,6.77,0.5,-0.29,0.08,0.41,2.17,6.25,12.2
"2017-05-28 12:25:27",529,16,1,20.06,7.3,60.04,20.058,20.06,78.02,9.4,6.75,0.6,-0.26,0.11,0.31,1.76,6.26,12.12
"2017-05-28 12:26:50",530,16,1,21.05,7.149,60.13,21.049,21.048,75.76,9.16,6.73,0.68,-0.29,0.08,0.24,1.48,6.25,12.02
"2017-05-28 12:28:13",531,16,1,22.03,7.081,60.21,22.032,22.03,75.13,9.1,6.7,0.67,-0.28,0.09,0.23,1.43,6.25,12.12
"2017-05-28 12:29:36",532,16,1,23.03,7.084,60.27,23.027,23.026,74.08,8.97,6.68,0.75,-0.27,0.1,0.17,1.18,6.26,12.57
"2017-05-28 12:30:59",533,16,1,24.07,7.014,60.36,24.069,24.07,73.27,8.89,6.67,0.84,-0.29,0.08,0.16,1.12,6.25,12.12
"2017-05-28 12:32:20",534,16,1,24.85,6.971,60.37,24.851,24.852,73.26,8.9,6.65,0.88,-0.3,0.07,0.18,1.19,6.26,12.08
"2017-05-28 18:01:27",535,17,1,1.001,14.171,56.68,1.001,0.999,103.08,10.58,7.59,0.75,-0.23,0.14,0.8,3.87,6.25,11.96
"2017-05-28 18:02:43",536,17,1,2.131,13.992,56.77,2.131,2.132,102.57,10.57,7.58,0.69,-0.21,0.16,2.13,9.53,6.25,12.15
"2017-05-28 18:03:58",537,17,1,3.112,13.322,57.13,3.112,3.112,100.38,10.5,7.51,0.73,-0.16,0.21,1.98,8.88,6.25,12.2
"2017-05-28 18:05:13",538,17,1,4.107,13.201,57.27,4.107,4.109,99.45,10.43,7.45,0.84,-0.17,0.2,1.85,8.34,6.25,12.24
"2017-05-28 18:06:28",539,17,1,5.103,13.144,57.33,5.103,5.105,98.43,10.34,7.41,0.87,-0.16,0.2,2.28,10.16,6.25,12.32
"2017-05-28 18:07:43",540,17,1,6.096,12.996,57.57,6.096,6.101,97.77,10.3,7.36,0.79,-0.12,0.24,2.7,11.98,6.25,12.51
"2017-05-28 18:08:58",541,17,1,7.12,12.733,57.51,7.12,7.117,96.51,10.23,7.29,0.89,-0.12,0.25,2.32,10.36,6.26,12.47
"2017-05-28 18:10:13",542,17,1,8.1,11.995,57.58,8.097,8.097,93.02,10.02,7.19,0.71,-0.14,0.23,1.91,8.59,6.25,12.46
"2017-05-28 18:11:29",543,17,1,9.08,10.897,57.94,9.083,9.081,88.55,9.79,7.08,0.66,-0.19,0.18,1.56,7.1,6.25,12.42
"2017-05-28 18:12:45",544,17,1,10.09,10.338,58.17,10.087,10.088,88.14,9.87,7.02,0.67,-0.21,0.16,1.38,6.35,6.26,12.4
"2017-05-28 18:14:01",545,17,1,11.08,9.671,58.51,11.078,11.076,86.64,9.85,6.98,0.62,-0.24,0.13,1.15,5.37,6.26,12.44
"2017-05-28 18:15:17",546,17,1,12.08,9.159,58.81,12.078,12.076,85.11,9.8,6.94,0.57,-0.25,0.11,0.91,4.34,6.25,12.61
"2017-05-28 18:16:33",547,17,1,13.11,8.921,58.95,13.105,13.103,84.44,9.78,6.9,0.65,-0.23,0.14,0.88,4.2,6.26,12.35
"2017-05-28 18:17:49",548,17,1,14.1,8.717,59.08,14.096,14.095,84.04,9.78,6.88,0.48,-0.23,0.13,0.78,3.78,6.25,12.17
"2017-05-28 18:19:04",549,17,1,15.07,8.433,59.33,15.07,15.07,81.93,9.6,6.85,0.55,-0.27,0.1,0.67,3.28,6.26,12.19
"2017-05-28 18:20:20",550,17,1,16.08,8.199,59.44,16.076,16.075,82.17,9.68,6.83,0.52,-0.24,0.12,0.57,2.86,6.25,12.15
"2017-05-28 18:21:36",551,17,1,17.04,7.972,59.61,17.043,17.045,81.03,9.6,6.81,0.55,-0.25,0.12,0.54,2.76,6.26,12.12
"2017-05-28 18:22:52",552,17,1,18.04,7.694,59.76,18.043,18.039,80.07,9.55,6.79,0.5,-0.27,0.1,0.42,2.22,6.25,12.12
"2017-05-28 18:24:08",553,17,1,19.05,7.442,59.93,19.045,19.046,79.3,9.52,6.76,0.51,-0.27,0.1,0.27,1.59,6.26,12.12
"2017-05-28 18:25:24",554,17,1,20.03,7.244,60.07,20.026,20.025,76.2,9.19,6.74,0.65,-0.26,0.11,0.27,1.58,6.26,12.07
"2017-05-28 18:26:49",555,17,1,21.13,7.163,60.12,21.126,21.125,75.65,9.14,6.71,0.63,-0.29,0.08,0.24,1.44,6.25,12.14
"2017-05-28 18:28:11",556,17,1,22.05,7.124,60.19,22.048,22.047,75.03,9.08,6.69,0.78,-0.29,0.07,0.22,1.39,6.25,12.17
"2017-05-28 18:29:34",557,17,1,23.05,7.06,60.32,23.047,23.044,73.6,8.92,6.68,0.78,-0.28,0.09,0.22,1.36,6.26,12.28
"2017-05-28 18:30:57",558,17,1,24.03,6.995,60.41,24.034,24.032,72.67,8.82,6.66,0.83,-0.28,0.09,0.18,1.19,6.25,12.51
"2017-05-28 18:32:19",559,17,1,24.84,6.961,60.39,24.843,24.841,72.9,8.86,6.65,0.82,-0.3,0.07,0.17,1.16,6.26,12.29
"2017-05-29 00:01:27",560,18,1,1.003,13.818,57.34,1.003,1.003,100.9,10.44,7.48,0.69,-0.2,0.17,3.06,13.51,6.26,11.65
"2017-05-29 00:02:44",561,18,1,2.097,13.78,57.31,2.097,2.097,100.8,10.44,7.48,0.73,-0.19,0.18,1.61,7.31,6.26,11.59
"2017-05-29 00:04:00",562,18,1,3.058,13.582,57.13,3.058,3.057,100.24,10.42,7.48,0.76,-0.19,0.18,2.03,9.13,6.26,11.56
"2017-05-29 00:05:16",563,18,1,4.067,13.417,57,4.067,4.065,99.74,10.41,7.46,0.69,-0.17,0.2,1.24,5.75,6.25,11.66
"2017-05-29 00:06:32",564,18,1,5.051,13.347,56.98,5.051,5.055,99.57,10.41,7.44,0.79,-0.16,0.21,1.7,7.68,6.26,11.66
"2017-05-29 00:07:48",565,18,1,6.041,13.229,56.95,6.041,6.038,98.55,10.33,7.41,0.79,-0.16,0.21,1.63,7.39,6.26,11.63
"2017-05-29 00:09:04",566,18,1,7.05,13.081,56.94,7.05,7.055,97.34,10.24,7.37,0.75,-0.18,0.19,2.02,9.06,6.26,11.62
"2017-05-29 00:10:20",567,18,1,8.03,11.216,57.69,8.034,8.035,89.51,9.82,7.17,0.62,-0.16,0.2,1.74,7.86,6.26,11.61
"2017-05-29 00:11:36",568,18,1,9.02,10.751,57.89,9.018,9.019,88.41,9.8,7.05,0.68,-0.18,0.19,2.1,9.41,6.26,11.66
"2017-05-29 00:12:54",569,18,1,10.12,9.79,58.43,10.115,10.116,86.67,9.83,6.99,0.6,-0.21,0.15,1.23,5.68,6.26,11.66
"2017-05-29 00:14:10",570,18,1,11.05,9.529,58.59,11.046,11.044,85.9,9.8,6.95,0.58,-0.22,0.15,1.03,4.82,6.26,11.64
"2017-05-29 00:15:26",571,18,1,12.03,9.091,58.88,12.03,12.03,84.22,9.71,6.92,0.58,-0.23,0.14,0.91,4.31,6.25,11.65
"2017-05-29 00:16:42",572,18,1,13.03,8.823,59.02,13.028,13.032,84.38,9.79,6.89,0.54,-0.25,0.12,0.77,3.73,6.26,11.65
"2017-05-29 00:17:58",573,18,1,14.03,8.484,59.26,14.03,14.029,82.47,9.65,6.86,0.53,-0.24,0.12,0.66,3.25,6.26,11.66
"2017-05-29 00:19:14",574,18,1,15.05,8.066,59.54,15.045,15.045,81.2,9.6,6.83,0.5,-0.25,0.12,0.51,2.6,6.26,11.61
"2017-05-29 00:20:30",575,18,1,16.04,7.968,59.58,16.04,16.033,80.99,9.6,6.81,0.55,-0.27,0.1,0.4,2.13,6.26,11.65
"2017-05-29 00:21:46",576,18,1,17.03,7.733,59.73,17.03,17.029,80.46,9.59,6.79,0.54,-0.25,0.11,0.47,2.46,6.26,11.66
"2017-05-29 00:23:05",577,18,1,18.1,7.538,59.84,18.101,18.097,79.67,9.54,6.77,0.52,-0.26,0.1,0.39,2.09,6.26,11.66
"2017-05-29 00:24:23",578,18,1,19.1,7.42,59.92,19.101,19.099,78,9.37,6.75,0.65,-0.29,0.08,0.29,1.65,6.26,11.64
"2017-05-29 00:25:41",579,18,1,20.08,7.302,60,20.079,20.081,76.75,9.25,6.73,0.61,-0.28,0.09,0.3,1.69,6.26,11.64
"2017-05-29 00:27:04",580,18,1,21.02,7.243,60.07,21.015,21.017,76.48,9.23,6.71,0.67,-0.28,0.08,0.26,1.56,6.26,11.66
"2017-05-29 00:28:30",581,18,1,22.01,7.168,60.13,22.009,22.004,75.92,9.18,6.69,0.65,-0.27,0.1,0.22,1.39,6.26,11.62
"2017-05-29 00:29:56",582,18,1,23.09,7.101,60.18,23.093,23.09,75.14,9.1,6.68,0.71,-0.27,0.1,0.19,1.25,6.26,11.64
"2017-05-29 00:31:21",583,18,1,24.08,7.047,60.3,24.083,24.08,73.65,8.93,6.66,0.8,-0.27,0.1,0.22,1.39,6.26,11.62
"2017-05-29 00:32:44",584,18,1,24.98,6.918,60.51,24.982,24.985,71.71,8.72,6.64,0.9,-0.28,0.09,0.14,1.02,6.26,11.56
"2017-05-29 06:01:27",585,19,1,0.914,13.301,56.77,0.914,0.917,98.27,10.28,7.35,0.74,-0.2,0.17,1.74,7.88,6.25,11.53
"2017-05-29 06:02:44",586,19,1,2.032,13.309,56.78,2.032,2.035,98.03,10.26,7.35,0.81,-0.18,0.19,1.73,7.84,6.25,11.54
"2017-05-29 06:04:00",587,19,1,3.045,13.308,56.78,3.045,3.049,97.98,10.25,7.35,0.78,-0.19,0.18,1.87,8.42,6.26,11.54
"2017-05-29 06:05:16",588,19,1,4.043,13.314,56.78,4.043,4.039,98.04,10.26,7.35,0.81,-0.19,0.18,1.5,6.83,6.26,11.55
"2017-05-29 06:06:32",589,19,1,5.051,13.31,56.79,5.051,5.052,97.73,10.23,7.35,0.78,-0.17,0.19,2.07,9.29,6.25,11.55
"2017-05-29 06:07:50",590,19,1,6.106,13.301,56.79,6.106,6.109,97.75,10.23,7.34,0.74,-0.2,0.17,1.58,7.17,6.26,11.56
"2017-05-29 06:09:05",591,19,1,7.045,13.188,56.88,7.045,7.04,96.96,10.17,7.33,0.78,-0.17,0.2,1.84,8.31,6.26,11.57
"2017-05-29 06:10:21",592,19,1,8.04,10.915,57.95,8.035,8.043,89.47,9.89,7.1,0.77,-0.18,0.19,1.46,6.67,6.26,11.57
"2017-05-29 06:11:39",593,19,1,9.11,10.088,58.28,9.107,9.11,86.81,9.78,7.01,0.65,-0.23,0.14,1.2,5.56,6.25,11.55
"2017-05-29 06:12:55",594,19,1,10.03,9.894,58.38,10.031,10.035,86.04,9.74,6.95,0.63,-0.22,0.14,1.15,5.34,6.26,11.51
"2017-05-29 06:14:11",595,19,1,11.03,9.75,58.46,11.034,11.022,86.28,9.8,6.92,0.64,-0.2,0.17,1.14,5.29,6.25,11.57
"2017-05-29 06:15:27",596,19,1,12.01,9.437,58.64,12.008,12.011,85.91,9.83,6.91,0.59,-0.23,0.14,0.98,4.62,6.26,11.56
"2017-05-29 06:16:45",597,19,1,13.09,8.728,59.1,13.093,13.091,84.17,9.79,6.88,0.5,-0.25,0.12,0.69,3.38,6.26,11.54
"2017-05-29 06:18:01",598,19,1,14.05,8.594,59.22,14.054,14.053,82.46,9.63,6.84,0.53,-0.25,0.12,0.61,3.05,6.26,11.51
"2017-05-29 06:19:17",599,19,1,15,8.499,59.27,15.001,15.003,81.69,9.56,6.82,0.67,-0.25,0.12,0.61,3.05,6.25,11.51
"2017-05-29 06:20:33",600,19,1,16.04,8.258,59.4,16.043,16.035,82.02,9.65,6.8,0.59,-0.25,0.11,0.62,3.1,6.26,11.58
"2017-05-29 06:21:51",601,19,1,17.1,8.038,59.54,17.099,17.088,81.55,9.65,6.79,0.52,-0.27,0.1,0.48,2.5,6.26,11.55
"2017-05-29 06:23:09",602,19,1,18.08,7.731,59.74,18.079,18.065,80.27,9.57,6.77,0.54,-0.26,0.11,0.39,2.1,6.26,11.59
"2017-05-29 06:24:27",603,19,1,19.06,7.313,60,19.056,19.058,77.77,9.37,6.74,0.62,-0.29,0.08,0.26,1.54,6.26,11.55
"2017-05-29 06:25:45",604,19,1,20.09,7.173,60.09,20.092,20.081,76.49,9.24,6.71,0.64,-0.28,0.09,0.28,1.62,6.26,11.59
"2017-05-29 06:27:13",605,19,1,21.07,7.049,60.28,21.067,21.075,74.22,9,6.69,0.81,-0.29,0.08,0.2,1.29,6.26,11.56
"2017-05-29 06:28:38",606,19,1,22.09,7.002,60.34,22.086,22.085,73.35,8.9,6.67,0.8,-0.27,0.1,0.13,1.01,6.26,11.59
"2017-05-29 06:30:01",607,19,1,23.02,6.983,60.32,23.024,23.007,73.6,8.94,6.65,0.88,-0.29,0.08,0.15,1.05,6.26,11.61
"2017-05-29 06:31:27",608,19,1,24.08,6.947,60.35,24.081,24.078,73.11,8.89,6.64,0.82,-0.26,0.11,0.13,0.99,6.26,11.56
"2017-05-29 06:32:51",609,19,1,24.88,6.937,60.4,24.876,24.882,72.43,8.81,6.63,0.82,-0.29,0.08,0.13,0.98,6.26,11.57
