"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","SystemInternals"
"TIMESTAMP","RECORD","P_RH_Avg","P_Temp_Avg","P_Batt_Min"
"TS","RN","","",""
"","","Avg","Avg","Min"
"2017-05-27 06:14:15",69206,-50.75,10.81,12.77
"2017-05-27 06:14:16",69207,-50.75,10.81,12.77
"2017-05-27 06:14:17",69208,-50.75,10.81,12.77
"2017-05-27 06:14:18",69209,-50.75,10.81,12.77
"2017-05-27 06:14:19",69210,-50.62,10.81,12.78
"2017-05-27 06:14:20",69211,-50.75,10.81,12.77
"2017-05-27 06:14:21",69212,-50.75,10.81,12.77
"2017-05-27 06:14:22",69213,-50.75,10.81,12.78
"2017-05-27 06:14:23",69214,-50.75,10.81,12.77
"2017-05-27 06:14:24",69215,-50.62,10.81,12.77
"2017-05-27 06:14:25",69216,-50.75,10.81,12.77
"2017-05-27 06:14:26",69217,-50.75,10.81,12.82
"2017-05-27 07:00:00",69218,-50.73,10.8,12.3
"2017-05-27 07:00:01",69219,-50.62,10.83,12.93
"2017-05-27 07:00:02",69220,-50.62,10.83,12.76
"2017-05-27 07:00:03",69221,-50.62,10.83,12.71
"2017-05-27 07:00:04",69222,-50.62,10.83,12.72
"2017-05-27 07:00:05",69223,-50.75,10.83,12.7
"2017-05-27 07:00:06",69224,-50.75,10.83,12.71
"2017-05-27 07:00:07",69225,-50.62,10.83,12.68
"2017-05-27 07:00:08",69226,-50.62,10.83,12.7
"2017-05-27 07:12:47",69985,-50.75,10.9,13
"2017-05-27 07:12:48",69986,-50.75,10.9,12.99
"2017-05-27 07:12:49",69987,-50.62,10.9,12.99
"2017-05-27 07:12:50",69988,-50.75,10.9,13
"2017-05-27 07:12:51",69989,-50.75,10.9,12.99
"2017-05-27 07:12:52",69990,-50.75,10.9,12.98
"2017-05-27 07:12:53",69991,-50.75,10.9,13
"2017-05-27 07:12:54",69992,-50.62,10.9,13
"2017-05-27 07:12:55",69993,-50.75,10.9,13
"2017-05-27 07:12:56",69994,-50.75,10.9,13
"2017-05-27 07:12:57",69995,-50.75,10.9,13
"2017-05-27 07:12:58",69996,-50.75,10.9,13
"2017-05-27 07:12:59",69997,-50.62,10.9,13
"2017-05-27 07:13:00",69998,-50.75,10.9,12.99
"2017-05-27 07:13:01",69999,-50.75,10.9,13
"2017-05-27 07:13:02",70000,-50.75,10.9,13
"2017-05-27 07:13:03",70001,-50.75,10.9,13
"2017-05-27 07:13:04",70002,-50.62,10.9,13
"2017-05-27 07:13:05",70003,-50.75,10.9,13
"2017-05-27 07:13:06",70004,-50.75,10.9,13
"2017-05-27 07:13:07",70005,-50.75,10.9,13
"2017-05-27 07:13:08",70006,-50.75,10.9,13
"2017-05-27 07:13:09",70007,-50.62,10.9,13
"2017-05-27 07:13:10",70008,-50.75,10.9,13
"2017-05-27 07:13:11",70009,-50.75,10.9,13
"2017-05-27 07:13:12",70010,-50.75,10.9,13
"2017-05-27 07:13:13",70011,-50.75,10.9,13
"2017-05-27 07:13:14",70012,-50.62,10.9,13
"2017-05-27 07:13:15",70013,-50.75,10.9,13
"2017-05-27 07:13:16",70014,-50.75,10.9,13
"2017-05-27 07:13:17",70015,-50.75,10.9,13
"2017-05-27 07:13:18",70016,-50.62,10.9,13
"2017-05-27 07:13:19",70017,-50.62,10.9,13
"2017-05-27 07:13:20",70018,-50.75,10.9,13
"2017-05-27 07:13:21",70019,-50.75,10.9,13
"2017-05-27 07:13:22",70020,-50.75,10.9,13
"2017-05-27 07:13:23",70021,-50.75,10.9,13
"2017-05-27 07:13:24",70022,-50.62,10.9,13
"2017-05-27 07:13:25",70023,-50.75,10.9,13
"2017-05-27 07:13:26",70024,-50.75,10.9,13
"2017-05-27 07:13:27",70025,-50.75,10.9,13
"2017-05-27 07:13:28",70026,-50.75,10.9,13
"2017-05-27 07:13:29",70027,-50.62,10.9,13
"2017-05-27 07:13:30",70028,-50.75,10.9,13
"2017-05-27 07:13:31",70029,-50.75,10.9,12.99
"2017-05-27 07:13:32",70030,-50.75,10.9,13
"2017-05-27 07:13:33",70031,-50.75,10.9,12.99
"2017-05-27 07:13:34",70032,-50.62,10.9,12.98
"2017-05-27 07:13:35",70033,-50.75,10.9,13
"2017-05-27 07:13:36",70034,-50.75,10.9,13
"2017-05-27 07:13:37",70035,-50.75,10.9,13
"2017-05-27 07:13:38",70036,-50.75,10.9,13
"2017-05-27 07:13:39",70037,-50.62,10.9,13
"2017-05-27 07:13:40",70038,-50.75,10.9,13
"2017-05-27 07:13:41",70039,-50.75,10.9,13
"2017-05-27 07:13:42",70040,-50.75,10.9,13
"2017-05-27 07:13:43",70041,-50.75,10.9,13
"2017-05-27 07:13:44",70042,-50.62,10.9,13.01
"2017-05-27 07:13:45",70043,-50.75,10.9,13
"2017-05-27 07:13:46",70044,-50.75,10.9,13
"2017-05-27 07:13:47",70045,-50.75,10.9,13
"2017-05-27 07:13:48",70046,-50.75,10.9,13
"2017-05-27 07:13:49",70047,-50.62,10.9,13
"2017-05-27 07:13:50",70048,-50.75,10.9,13
"2017-05-27 07:13:51",70049,-50.75,10.9,13
"2017-05-27 07:13:52",70050,-50.75,10.9,13
"2017-05-27 07:13:53",70051,-50.75,10.9,13
"2017-05-27 07:13:54",70052,-50.62,10.9,13
"2017-05-27 07:13:55",70053,-50.75,10.9,13
"2017-05-27 07:13:56",70054,-50.75,10.9,13
"2017-05-27 07:13:57",70055,-50.75,10.9,13
"2017-05-27 07:13:58",70056,-50.75,10.9,13
"2017-05-27 07:13:59",70057,-50.75,10.9,13.01
"2017-05-27 07:14:00",70058,-50.89,10.9,13
"2017-05-27 07:14:01",70059,-50.75,10.9,13
"2017-05-27 07:14:02",70060,-50.75,10.9,13
"2017-05-27 07:14:03",70061,-50.75,10.9,12.99
"2017-05-27 07:14:04",70062,-50.75,10.9,13
"2017-05-27 07:14:05",70063,-50.75,10.9,12.99
"2017-05-27 07:14:06",70064,-50.75,10.9,12.99
"2017-05-27 07:14:07",70065,-50.75,10.9,13
"2017-05-27 07:14:08",70066,-50.75,10.9,13
"2017-05-27 07:14:09",70067,-50.62,10.9,12.99
"2017-05-27 07:14:10",70068,-50.75,10.9,13
"2017-05-27 07:14:11",70069,-50.75,10.9,12.99
"2017-05-27 07:14:12",70070,-50.75,10.9,12.99
"2017-05-27 07:14:13",70071,-50.75,10.9,12.99
"2017-05-27 07:14:14",70072,-50.75,10.9,12.99
"2017-05-27 07:14:15",70073,-50.89,10.9,12.99
"2017-05-27 07:14:16",70074,-50.75,10.9,12.99
"2017-05-27 07:14:17",70075,-50.75,10.9,12.99
"2017-05-27 07:14:18",70076,-50.75,10.9,12.99
"2017-05-27 07:14:19",70077,-50.75,10.9,12.99
"2017-05-27 07:14:20",70078,-50.89,10.9,12.98
"2017-05-27 07:14:21",70079,-50.75,10.9,12.98
"2017-05-27 07:14:22",70080,-50.75,10.9,12.98
"2017-05-27 07:14:23",70081,-50.75,10.9,12.98
"2017-05-27 07:14:24",70082,-50.75,10.9,12.98
"2017-05-27 07:14:25",70083,-50.89,10.9,12.98
"2017-05-27 07:14:26",70084,-50.75,10.9,13.05
"2017-05-27 08:00:00",70085,-50.72,11.04,12.85
"2017-05-27 08:00:01",70086,-50.75,11.24,13.44
"2017-05-27 08:00:02",70087,-50.62,11.24,13.26
"2017-05-27 08:00:03",70088,-50.62,11.24,13.23
"2017-05-27 08:00:04",70089,-50.48,11.24,13.23
"2017-05-27 08:00:05",70090,-50.75,11.24,13.22
"2017-05-27 08:00:06",70091,-50.62,11.24,13.21
"2017-05-27 08:00:07",70092,-50.62,11.24,13.23
"2017-05-27 08:00:08",70093,-50.62,11.24,13.21
"2017-05-27 08:12:47",70852,-50.75,11.47,13.44
"2017-05-27 08:12:48",70853,-50.75,11.47,13.44
"2017-05-27 08:12:49",70854,-50.62,11.47,13.44
"2017-05-27 08:12:50",70855,-50.75,11.47,13.45
"2017-05-27 08:12:51",70856,-50.75,11.47,13.44
"2017-05-27 08:12:52",70857,-50.75,11.47,13.44
"2017-05-27 08:12:53",70858,-50.75,11.45,13.45
"2017-05-27 08:12:54",70859,-50.62,11.47,13.44
"2017-05-27 08:12:55",70860,-50.75,11.47,13.45
"2017-05-27 08:12:56",70861,-50.75,11.47,13.44
"2017-05-27 08:12:57",70862,-50.75,11.47,13.45
"2017-05-27 08:12:58",70863,-50.75,11.47,13.45
"2017-05-27 08:12:59",70864,-50.62,11.47,13.44
"2017-05-27 08:13:00",70865,-50.75,11.47,13.44
"2017-05-27 08:13:01",70866,-50.75,11.47,13.44
"2017-05-27 08:13:02",70867,-50.75,11.47,13.45
"2017-05-27 08:13:03",70868,-50.75,11.47,13.45
"2017-05-27 08:13:04",70869,-50.62,11.47,13.44
"2017-05-27 08:13:05",70870,-50.75,11.47,13.44
"2017-05-27 08:13:06",70871,-50.75,11.47,13.44
"2017-05-27 08:13:07",70872,-50.75,11.47,13.44
"2017-05-27 08:13:08",70873,-50.62,11.47,13.44
"2017-05-27 08:13:09",70874,-50.62,11.47,13.45
"2017-05-27 08:13:10",70875,-50.75,11.47,13.45
"2017-05-27 08:13:11",70876,-50.75,11.47,13.45
"2017-05-27 08:13:12",70877,-50.75,11.47,13.45
"2017-05-27 08:13:13",70878,-50.62,11.47,13.45
"2017-05-27 08:13:14",70879,-50.62,11.47,13.45
"2017-05-27 08:13:15",70880,-50.75,11.47,13.45
"2017-05-27 08:13:16",70881,-50.75,11.47,13.45
"2017-05-27 08:13:17",70882,-50.75,11.47,13.45
"2017-05-27 08:13:18",70883,-50.75,11.47,13.45
"2017-05-27 08:13:19",70884,-50.62,11.47,13.44
"2017-05-27 08:13:20",70885,-50.75,11.47,13.45
"2017-05-27 08:13:21",70886,-50.75,11.47,13.45
"2017-05-27 08:13:22",70887,-50.75,11.47,13.45
"2017-05-27 08:13:23",70888,-50.62,11.47,13.45
"2017-05-27 08:13:24",70889,-50.62,11.47,13.44
"2017-05-27 08:13:25",70890,-50.75,11.47,13.45
"2017-05-27 08:13:26",70891,-50.75,11.47,13.46
"2017-05-27 08:13:27",70892,-50.75,11.47,13.45
"2017-05-27 08:13:28",70893,-50.62,11.47,13.46
"2017-05-27 08:13:29",70894,-50.62,11.47,13.45
"2017-05-27 08:13:30",70895,-50.75,11.47,13.45
"2017-05-27 08:13:31",70896,-50.75,11.47,13.44
"2017-05-27 08:13:32",70897,-50.75,11.47,13.46
"2017-05-27 08:13:33",70898,-50.75,11.47,13.45
"2017-05-27 08:13:34",70899,-50.62,11.47,13.46
"2017-05-27 08:13:35",70900,-50.75,11.47,13.44
"2017-05-27 08:13:36",70901,-50.75,11.47,13.45
"2017-05-27 08:13:37",70902,-50.75,11.47,13.45
"2017-05-27 08:13:38",70903,-50.75,11.47,13.46
"2017-05-27 08:13:39",70904,-50.62,11.47,13.46
"2017-05-27 08:13:40",70905,-50.75,11.47,13.46
"2017-05-27 08:13:41",70906,-50.75,11.47,13.44
"2017-05-27 08:13:42",70907,-50.75,11.47,13.44
"2017-05-27 08:13:43",70908,-50.75,11.47,13.46
"2017-05-27 08:13:44",70909,-50.62,11.47,13.45
"2017-05-27 08:13:45",70910,-50.75,11.47,13.44
"2017-05-27 08:13:46",70911,-50.75,11.47,13.44
"2017-05-27 08:13:47",70912,-50.75,11.47,13.46
"2017-05-27 08:13:48",70913,-50.75,11.47,13.45
"2017-05-27 08:13:49",70914,-50.75,11.47,13.45
"2017-05-27 08:13:50",70915,-50.89,11.47,13.46
"2017-05-27 08:13:51",70916,-50.75,11.47,13.46
"2017-05-27 08:13:52",70917,-50.75,11.47,13.46
"2017-05-27 08:13:53",70918,-50.75,11.47,13.46
"2017-05-27 08:13:54",70919,-50.75,11.47,13.45
"2017-05-27 08:13:55",70920,-50.75,11.47,13.45
"2017-05-27 08:13:56",70921,-50.75,11.47,13.45
"2017-05-27 08:13:57",70922,-50.75,11.47,13.46
"2017-05-27 08:13:58",70923,-50.75,11.47,13.45
"2017-05-27 08:13:59",70924,-50.62,11.47,13.45
"2017-05-27 08:14:00",70925,-50.75,11.47,13.46
"2017-05-27 08:14:01",70926,-50.75,11.47,13.46
"2017-05-27 08:14:02",70927,-50.75,11.47,13.46
"2017-05-27 08:14:03",70928,-50.75,11.47,13.44
"2017-05-27 08:14:04",70929,-50.62,11.47,13.44
"2017-05-27 08:14:05",70930,-50.75,11.47,13.44
"2017-05-27 08:14:06",70931,-50.75,11.47,13.44
"2017-05-27 08:14:07",70932,-50.75,11.47,13.44
"2017-05-27 08:14:08",70933,-50.75,11.47,13.44
"2017-05-27 08:14:09",70934,-50.75,11.47,13.44
"2017-05-27 08:14:10",70935,-50.75,11.47,13.44
"2017-05-27 08:14:11",70936,-50.75,11.47,13.44
"2017-05-27 08:14:12",70937,-50.75,11.47,13.44
"2017-05-27 08:14:13",70938,-50.75,11.49,13.44
"2017-05-27 08:14:14",70939,-50.62,11.49,13.44
"2017-05-27 08:14:15",70940,-50.75,11.47,13.44
"2017-05-27 08:14:16",70941,-50.75,11.47,13.44
"2017-05-27 08:14:17",70942,-50.75,11.49,13.44
"2017-05-27 08:14:18",70943,-50.62,11.49,13.43
"2017-05-27 08:14:19",70944,-50.62,11.49,13.43
"2017-05-27 08:14:20",70945,-50.75,11.49,13.44
"2017-05-27 08:14:21",70946,-50.75,11.49,13.43
"2017-05-27 08:14:22",70947,-50.75,11.49,13.44
"2017-05-27 08:14:23",70948,-50.75,11.49,13.43
"2017-05-27 08:14:24",70949,-50.62,11.49,13.44
"2017-05-27 08:14:25",70950,-50.75,11.49,13.44
"2017-05-27 08:14:26",70951,-50.75,11.49,13.51
"2017-05-27 09:00:00",70952,-50.73,12,13.31
"2017-05-27 09:00:01",70953,-50.62,12.6,13.63
"2017-05-27 09:00:02",70954,-50.62,12.6,13.45
"2017-05-27 09:00:03",70955,-50.62,12.6,13.41
"2017-05-27 09:00:04",70956,-50.62,12.6,13.4
"2017-05-27 09:00:05",70957,-50.62,12.6,13.39
"2017-05-27 09:00:06",70958,-50.62,12.6,13.4
"2017-05-27 09:00:07",70959,-50.62,12.6,13.39
"2017-05-27 09:00:08",70960,-50.62,12.6,13.4
"2017-05-27 09:00:09",70961,-50.62,12.6,13.4
"2017-05-27 09:12:47",71719,-50.75,13.02,13.69
"2017-05-27 09:12:48",71720,-50.75,13.02,13.69
"2017-05-27 09:12:49",71721,-50.62,13.02,13.7
"2017-05-27 09:12:50",71722,-50.75,13.02,13.7
"2017-05-27 09:12:51",71723,-50.75,13.02,13.69
"2017-05-27 09:12:52",71724,-50.75,13.02,13.69
"2017-05-27 09:12:53",71725,-50.75,13.02,13.69
"2017-05-27 09:12:54",71726,-50.62,13.02,13.69
"2017-05-27 09:12:55",71727,-50.75,13.02,13.69
"2017-05-27 09:12:56",71728,-50.75,13.02,13.69
"2017-05-27 09:12:57",71729,-50.75,13.02,13.7
"2017-05-27 09:12:58",71730,-50.62,13.02,13.7
"2017-05-27 09:12:59",71731,-50.62,13.02,13.69
"2017-05-27 09:13:00",71732,-50.75,13.02,13.7
"2017-05-27 09:13:01",71733,-50.75,13.02,13.69
"2017-05-27 09:13:02",71734,-50.75,13.02,13.69
"2017-05-27 09:13:03",71735,-50.75,13.02,13.69
"2017-05-27 09:13:04",71736,-50.62,13.02,13.69
"2017-05-27 09:13:05",71737,-50.75,13.02,13.7
"2017-05-27 09:13:06",71738,-50.75,13.02,13.69
"2017-05-27 09:13:07",71739,-50.75,13.02,13.69
"2017-05-27 09:13:08",71740,-50.75,13.02,13.7
"2017-05-27 09:13:09",71741,-50.62,13.02,13.69
"2017-05-27 09:13:10",71742,-50.75,13.02,13.69
"2017-05-27 09:13:11",71743,-50.75,13.02,13.7
"2017-05-27 09:13:12",71744,-50.75,13.02,13.7
"2017-05-27 09:13:13",71745,-50.75,13.02,13.69
"2017-05-27 09:13:14",71746,-50.62,13.02,13.7
"2017-05-27 09:13:15",71747,-50.75,13.05,13.69
"2017-05-27 09:13:16",71748,-50.75,13.05,13.69
"2017-05-27 09:13:17",71749,-50.75,13.05,13.7
"2017-05-27 09:13:18",71750,-50.75,13.05,13.69
"2017-05-27 09:13:19",71751,-50.62,13.05,13.7
"2017-05-27 09:13:20",71752,-50.75,13.05,13.7
"2017-05-27 09:13:21",71753,-50.75,13.05,13.7
"2017-05-27 09:13:22",71754,-50.75,13.05,13.7
"2017-05-27 09:13:23",71755,-50.75,13.05,13.69
"2017-05-27 09:13:24",71756,-50.62,13.05,13.69
"2017-05-27 09:13:25",71757,-50.75,13.05,13.69
"2017-05-27 09:13:26",71758,-50.75,13.05,13.69
"2017-05-27 09:13:27",71759,-50.75,13.05,13.7
"2017-05-27 09:13:28",71760,-50.75,13.05,13.69
"2017-05-27 09:13:29",71761,-50.62,13.05,13.7
"2017-05-27 09:13:30",71762,-50.75,13.05,13.69
"2017-05-27 09:13:31",71763,-50.75,13.05,13.7
"2017-05-27 09:13:32",71764,-50.75,13.05,13.7
"2017-05-27 09:13:33",71765,-50.62,13.05,13.7
"2017-05-27 09:13:34",71766,-50.62,13.05,13.7
"2017-05-27 09:13:35",71767,-50.75,13.05,13.7
"2017-05-27 09:13:36",71768,-50.75,13.05,13.69
"2017-05-27 09:13:37",71769,-50.75,13.05,13.7
"2017-05-27 09:13:38",71770,-50.75,13.05,13.7
"2017-05-27 09:13:39",71771,-50.62,13.05,13.7
"2017-05-27 09:13:40",71772,-50.75,13.05,13.7
"2017-05-27 09:13:41",71773,-50.75,13.05,13.7
"2017-05-27 09:13:42",71774,-50.75,13.05,13.7
"2017-05-27 09:13:43",71775,-50.62,13.05,13.7
"2017-05-27 09:13:44",71776,-50.62,13.05,13.7
"2017-05-27 09:13:45",71777,-50.75,13.07,13.7
"2017-05-27 09:13:46",71778,-50.75,13.05,13.7
"2017-05-27 09:13:47",71779,-50.75,13.07,13.7
"2017-05-27 09:13:48",71780,-50.62,13.07,13.7
"2017-05-27 09:13:49",71781,-50.62,13.07,13.7
"2017-05-27 09:13:50",71782,-50.75,13.07,13.7
"2017-05-27 09:13:51",71783,-50.75,13.05,13.7
"2017-05-27 09:13:52",71784,-50.62,13.07,13.7
"2017-05-27 09:13:53",71785,-50.62,13.07,13.7
"2017-05-27 09:13:54",71786,-50.62,13.07,13.7
"2017-05-27 09:13:55",71787,-50.75,13.07,13.7
"2017-05-27 09:13:56",71788,-50.75,13.07,13.7
"2017-05-27 09:13:57",71789,-50.75,13.07,13.7
"2017-05-27 09:13:58",71790,-50.62,13.07,13.7
"2017-05-27 09:13:59",71791,-50.62,13.07,13.7
"2017-05-27 09:14:00",71792,-50.75,13.07,13.7
"2017-05-27 09:14:01",71793,-50.75,13.07,13.7
"2017-05-27 09:14:02",71794,-50.75,13.07,13.7
"2017-05-27 09:14:03",71795,-50.62,13.07,13.69
"2017-05-27 09:14:04",71796,-50.62,13.07,13.69
"2017-05-27 09:14:05",71797,-50.75,13.07,13.7
"2017-05-27 09:14:06",71798,-50.75,13.07,13.69
"2017-05-27 09:14:07",71799,-50.75,13.07,13.69
"2017-05-27 09:14:08",71800,-50.62,13.07,13.7
"2017-05-27 09:14:09",71801,-50.62,13.07,13.69
"2017-05-27 09:14:10",71802,-50.75,13.07,13.69
"2017-05-27 09:14:11",71803,-50.75,13.07,13.69
"2017-05-27 09:14:12",71804,-50.75,13.07,13.69
"2017-05-27 09:14:13",71805,-50.75,13.07,13.69
"2017-05-27 09:14:14",71806,-50.62,13.07,13.7
"2017-05-27 09:14:15",71807,-50.75,13.07,13.69
"2017-05-27 09:14:16",71808,-50.75,13.07,13.69
"2017-05-27 09:14:17",71809,-50.75,13.07,13.69
"2017-05-27 09:14:18",71810,-50.62,13.07,13.69
"2017-05-27 09:14:19",71811,-50.62,13.07,13.69
"2017-05-27 09:14:20",71812,-50.75,13.07,13.69
"2017-05-27 09:14:21",71813,-50.75,13.07,13.69
"2017-05-27 09:14:22",71814,-50.75,13.07,13.69
"2017-05-27 09:14:23",71815,-50.75,13.07,13.69
"2017-05-27 09:14:24",71816,-50.62,13.07,13.69
"2017-05-27 09:14:25",71817,-50.75,13.07,13.69
"2017-05-27 09:14:26",71818,-50.75,13.07,13.74
"2017-05-27 10:00:00",71819,-50.75,13.92,13.55
"2017-05-27 10:00:01",71820,-50.75,14.8,13.98
"2017-05-27 10:00:02",71821,-50.75,14.8,13.81
"2017-05-27 10:00:03",71822,-50.62,14.8,13.79
"2017-05-27 10:00:04",71823,-50.62,14.8,13.79
"2017-05-27 10:00:05",71824,-50.75,14.8,13.76
"2017-05-27 10:00:06",71825,-50.75,14.8,13.76
"2017-05-27 10:00:07",71826,-50.75,14.8,13.76
"2017-05-27 10:00:08",71827,-50.75,14.8,13.76
"2017-05-27 10:00:09",71828,-50.62,14.8,13.78
"2017-05-27 10:12:48",72587,-50.75,15.31,14.09
"2017-05-27 10:12:49",72588,-50.75,15.31,14.09
"2017-05-27 10:12:50",72589,-50.89,15.31,14.09
"2017-05-27 10:12:51",72590,-50.89,15.31,14.09
"2017-05-27 10:12:52",72591,-50.89,15.31,14.09
"2017-05-27 10:12:53",72592,-50.75,15.31,14.09
"2017-05-27 10:12:54",72593,-50.75,15.31,14.09
"2017-05-27 10:12:55",72594,-50.89,15.31,14.09
"2017-05-27 10:12:56",72595,-50.89,15.31,14.09
"2017-05-27 10:12:57",72596,-50.89,15.31,14.09
"2017-05-27 10:12:58",72597,-50.75,15.31,14.09
"2017-05-27 10:12:59",72598,-50.75,15.31,14.09
"2017-05-27 10:13:00",72599,-50.89,15.31,14.09
"2017-05-27 10:13:01",72600,-50.89,15.31,14.09
"2017-05-27 10:13:02",72601,-50.89,15.31,14.09
"2017-05-27 10:13:03",72602,-50.75,15.31,14.09
"2017-05-27 10:13:04",72603,-50.75,15.31,14.09
"2017-05-27 10:13:05",72604,-50.89,15.31,14.09
"2017-05-27 10:13:06",72605,-50.89,15.31,14.09
"2017-05-27 10:13:07",72606,-50.89,15.31,14.09
"2017-05-27 10:13:08",72607,-50.75,15.31,14.09
"2017-05-27 10:13:09",72608,-50.75,15.31,14.09
"2017-05-27 10:13:10",72609,-50.89,15.31,14.09
"2017-05-27 10:13:11",72610,-50.89,15.31,14.09
"2017-05-27 10:13:12",72611,-50.89,15.31,14.09
"2017-05-27 10:13:13",72612,-50.75,15.31,14.1
"2017-05-27 10:13:14",72613,-50.75,15.31,14.09
"2017-05-27 10:13:15",72614,-50.89,15.31,14.09
"2017-05-27 10:13:16",72615,-50.89,15.31,14.09
"2017-05-27 10:13:17",72616,-50.89,15.31,14.1
"2017-05-27 10:13:18",72617,-50.75,15.31,14.09
"2017-05-27 10:13:19",72618,-50.75,15.31,14.1
"2017-05-27 10:13:20",72619,-50.89,15.31,14.09
"2017-05-27 10:13:21",72620,-50.89,15.31,14.1
"2017-05-27 10:13:22",72621,-50.75,15.31,14.09
"2017-05-27 10:13:23",72622,-50.75,15.31,14.09
"2017-05-27 10:13:24",72623,-50.75,15.31,14.1
"2017-05-27 10:13:25",72624,-50.89,15.31,14.1
"2017-05-27 10:13:26",72625,-50.89,15.34,14.09
"2017-05-27 10:13:27",72626,-50.75,15.34,14.1
"2017-05-27 10:13:28",72627,-50.75,15.34,14.1
"2017-05-27 10:13:29",72628,-50.75,15.34,14.09
"2017-05-27 10:13:30",72629,-50.89,15.34,14.1
"2017-05-27 10:13:31",72630,-50.89,15.34,14.1
"2017-05-27 10:13:32",72631,-50.75,15.34,14.1
"2017-05-27 10:13:33",72632,-50.75,15.34,14.1
"2017-05-27 10:13:34",72633,-50.75,15.34,14.1
"2017-05-27 10:13:35",72634,-50.89,15.34,14.1
"2017-05-27 10:13:36",72635,-50.89,15.34,14.09
"2017-05-27 10:13:37",72636,-50.89,15.34,14.1
"2017-05-27 10:13:38",72637,-50.75,15.34,14.1
"2017-05-27 10:13:39",72638,-50.75,15.34,14.1
"2017-05-27 10:13:40",72639,-50.89,15.34,14.1
"2017-05-27 10:13:41",72640,-50.89,15.34,14.1
"2017-05-27 10:13:42",72641,-50.89,15.34,14.1
"2017-05-27 10:13:43",72642,-50.75,15.34,14.1
"2017-05-27 10:13:44",72643,-50.75,15.34,14.09
"2017-05-27 10:13:45",72644,-50.89,15.34,14.1
"2017-05-27 10:13:46",72645,-50.89,15.34,14.1
"2017-05-27 10:13:47",72646,-50.89,15.34,14.1
"2017-05-27 10:13:48",72647,-50.75,15.34,14.1
"2017-05-27 10:13:49",72648,-50.75,15.34,14.1
"2017-05-27 10:13:50",72649,-50.89,15.34,14.1
"2017-05-27 10:13:51",72650,-50.89,15.34,14.1
"2017-05-27 10:13:52",72651,-50.89,15.34,14.1
"2017-05-27 10:13:53",72652,-50.75,15.34,14.1
"2017-05-27 10:13:54",72653,-50.75,15.34,14.1
"2017-05-27 10:13:55",72654,-50.89,15.34,14.1
"2017-05-27 10:13:56",72655,-50.89,15.36,14.1
"2017-05-27 10:13:57",72656,-50.75,15.36,14.1
"2017-05-27 10:13:58",72657,-50.75,15.36,14.1
"2017-05-27 10:13:59",72658,-50.75,15.36,14.1
"2017-05-27 10:14:00",72659,-50.89,15.36,14.1
"2017-05-27 10:14:01",72660,-50.89,15.36,14.1
"2017-05-27 10:14:02",72661,-50.89,15.36,14.1
"2017-05-27 10:14:03",72662,-50.75,15.36,14.09
"2017-05-27 10:14:04",72663,-50.75,15.36,14.09
"2017-05-27 10:14:05",72664,-50.89,15.36,14.09
"2017-05-27 10:14:06",72665,-50.89,15.36,14.09
"2017-05-27 10:14:07",72666,-50.89,15.36,14.09
"2017-05-27 10:14:08",72667,-50.75,15.36,14.09
"2017-05-27 10:14:09",72668,-50.75,15.36,14.09
"2017-05-27 10:14:10",72669,-50.89,15.36,14.09
"2017-05-27 10:14:11",72670,-50.89,15.36,14.09
"2017-05-27 10:14:12",72671,-50.75,15.36,14.09
"2017-05-27 10:14:13",72672,-50.75,15.36,14.09
"2017-05-27 10:14:14",72673,-50.75,15.36,14.09
"2017-05-27 10:14:15",72674,-50.89,15.36,14.09
"2017-05-27 10:14:16",72675,-50.89,15.36,14.09
"2017-05-27 10:14:17",72676,-50.75,15.36,14.07
"2017-05-27 10:14:18",72677,-50.75,15.36,14.07
"2017-05-27 10:14:19",72678,-50.75,15.36,14.07
"2017-05-27 10:14:20",72679,-50.89,15.36,14.08
"2017-05-27 10:14:21",72680,-50.89,15.36,14.07
"2017-05-27 10:14:22",72681,-50.75,15.36,14.08
"2017-05-27 10:14:23",72682,-50.75,15.36,14.07
"2017-05-27 10:14:24",72683,-50.75,15.36,14.09
"2017-05-27 10:14:25",72684,-50.89,15.36,14.09
"2017-05-27 10:14:26",72685,-50.75,15.36,14.09
"2017-05-27 10:14:27",72686,-50.75,15.36,14.15
"2017-05-27 11:00:00",72687,-50.73,16.37,13.15
"2017-05-27 11:00:01",72688,-50.75,17.41,13.67
"2017-05-27 11:00:02",72689,-50.62,17.41,13.5
"2017-05-27 11:00:03",72690,-50.62,17.41,13.47
"2017-05-27 11:00:04",72691,-50.62,17.41,13.47
"2017-05-27 11:00:05",72692,-50.75,17.41,13.44
"2017-05-27 11:00:06",72693,-50.62,17.41,13.44
"2017-05-27 11:00:07",72694,-50.62,17.41,13.44
"2017-05-27 11:00:08",72695,-50.62,17.41,13.45
"2017-05-27 11:00:09",72696,-50.62,17.41,13.44
"2017-05-27 11:00:10",72697,-50.75,17.41,13.45
"2017-05-27 11:12:47",73454,-50.61,17.92,13.33
"2017-05-27 11:12:48",73455,-50.61,17.92,13.33
"2017-05-27 11:12:49",73456,-50.61,17.92,13.33
"2017-05-27 11:12:50",73457,-50.75,17.92,13.33
"2017-05-27 11:12:51",73458,-50.61,17.92,13.33
